Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
"Topology, Calculus and Approximation-Vilmos Komornik_138_solution_part_1.png",FALSE,TRUE,,,,f88338b7-055f-440a-a591-4ddab253d755,S,138,1,"Topology, Calculus and Approximation-Vilmos Komornik_138_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_138_solution_part_2.png",FALSE,TRUE,,,,abe1a0ee-16f8-4cdd-9bb9-16abefc59f29,S,138,2,"Topology, Calculus and Approximation-Vilmos Komornik_138_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_139_problem.png",FALSE,TRUE,,,,0060448a-05a5-43b0-a253-d7ef9319be9d,P,139,0,"Topology, Calculus and Approximation-Vilmos Komornik_139_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_139_solution_part_1.png",FALSE,TRUE,,,,da515884-52f5-4fa9-81c9-62f7be1d2520,S,139,1,"Topology, Calculus and Approximation-Vilmos Komornik_139_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_139_solution_part_2.png",FALSE,TRUE,,,,5c3a3392-5f8c-4c1e-8190-52903c0d40e8,S,139,2,"Topology, Calculus and Approximation-Vilmos Komornik_139_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_140_problem.png",FALSE,TRUE,,,,54899090-65df-4493-a1bb-75cc17399e3e,P,140,0,"Topology, Calculus and Approximation-Vilmos Komornik_140_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_140_solution.png",FALSE,TRUE,,,,998b0c6a-51a0-4ce6-9aad-22c6b53709c6,S,140,0,"Topology, Calculus and Approximation-Vilmos Komornik_140_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_141_problem_part_1.png",FALSE,TRUE,,,,59a564f6-cc35-48e1-a261-d2dface46327,P,141,1,"Topology, Calculus and Approximation-Vilmos Komornik_141_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_141_problem_part_2.png",FALSE,TRUE,,,,27a8f333-3147-408c-84f2-3647b1984711,P,141,2,"Topology, Calculus and Approximation-Vilmos Komornik_141_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_1.png",FALSE,TRUE,,,,fd2279da-423b-4118-bb62-8a9c5f2339f7,S,141,1,"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_2.png",FALSE,TRUE,,,,63731656-3d0a-475d-99d1-0d32ed734f87,S,141,2,"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_3.png",FALSE,TRUE,,,,12f341c5-2a69-45d6-987b-6d072b0d8a40,S,141,3,"Topology, Calculus and Approximation-Vilmos Komornik_141_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_142_problem.png",FALSE,TRUE,,,,78646168-f71a-4fcb-8bac-65a9f5bd3cdb,P,142,0,"Topology, Calculus and Approximation-Vilmos Komornik_142_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_142_solution_part_1.png",FALSE,TRUE,,,,00fe79ed-a549-41f4-be91-004bca0785d4,S,142,1,"Topology, Calculus and Approximation-Vilmos Komornik_142_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_142_solution_part_2.png",FALSE,TRUE,,,,ef6863e3-b888-43a5-8100-8ce8b2e00261,S,142,2,"Topology, Calculus and Approximation-Vilmos Komornik_142_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_143_problem_part_1.png",FALSE,TRUE,,,,3945cdda-e24c-43d8-985c-178fedcabdcc,P,143,1,"Topology, Calculus and Approximation-Vilmos Komornik_143_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_143_problem_part_2.png",FALSE,TRUE,,,,8901841f-f2ca-4c4f-9d86-e5c26d2ed89f,P,143,2,"Topology, Calculus and Approximation-Vilmos Komornik_143_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_143_solution_part_1.png",FALSE,TRUE,,,,26163c01-ab2f-4e58-9837-4ac9779e6017,S,143,1,"Topology, Calculus and Approximation-Vilmos Komornik_143_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_143_solution_part_2.png",FALSE,TRUE,,,,f90b6d45-a794-41ff-a49d-2683d59e1330,S,143,2,"Topology, Calculus and Approximation-Vilmos Komornik_143_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_144_problem.png",FALSE,TRUE,,,,6431d585-dc0b-41fa-aeb8-b995973205d4,P,144,0,"Topology, Calculus and Approximation-Vilmos Komornik_144_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_144_solution_part_1.png",FALSE,TRUE,,,,77c07f50-c929-4eab-82de-35dfdf720c8c,S,144,1,"Topology, Calculus and Approximation-Vilmos Komornik_144_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_144_solution_part_2.png",TRUE,TRUE,,,,8e6d55ff-7cf6-403f-9828-43a3be73aee5,S,144,2,"Topology, Calculus and Approximation-Vilmos Komornik_144_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_145_problem_part_1.png",FALSE,TRUE,,,,824c6503-6d24-457b-ad0a-6b4a105adddb,P,145,1,"Topology, Calculus and Approximation-Vilmos Komornik_145_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_145_problem_part_2.png",FALSE,TRUE,,,,2bdfd2a3-501f-447d-a532-e6dd112bed1a,P,145,2,"Topology, Calculus and Approximation-Vilmos Komornik_145_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_145_solution_part_1.png",FALSE,TRUE,,,,ba7bc640-8992-4419-8969-36896101733f,S,145,1,"Topology, Calculus and Approximation-Vilmos Komornik_145_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_145_solution_part_2.png",FALSE,TRUE,,,,ec797e8a-2248-41e2-a1ae-23e39903a29e,S,145,2,"Topology, Calculus and Approximation-Vilmos Komornik_145_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_146_problem.png",FALSE,TRUE,,,,96cbc0be-2982-49b8-8002-aa703c8a575c,P,146,0,"Topology, Calculus and Approximation-Vilmos Komornik_146_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_1.png",FALSE,TRUE,,,,854f2eb1-7d3c-492a-96fd-00ceded99bcb,S,146,1,"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_2.png",FALSE,TRUE,,,,0fc303b7-a535-4fd2-bd64-ea1ad2ffca79,S,146,2,"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_3.png",FALSE,TRUE,,,,5bb2c0b4-eb42-4704-b5c2-df9e54285797,S,146,3,"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_4.png",FALSE,TRUE,,,,7e4f658f-2de2-4e44-bf82-44cf4a988bca,S,146,4,"Topology, Calculus and Approximation-Vilmos Komornik_146_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_147_problem.png",FALSE,TRUE,,,,bb7b1fa0-89d3-499f-9683-e9f1565f5ef9,P,147,0,"Topology, Calculus and Approximation-Vilmos Komornik_147_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_1.png",FALSE,TRUE,,,,ff3b9c8f-d967-45b1-9670-5d4ee27a42e9,S,147,1,"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_2.png",FALSE,TRUE,,,,4516a651-215c-4bfa-ba61-01cc933dfa8a,S,147,2,"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_3.png",FALSE,TRUE,,,,bdcbb1ea-ec9b-4c78-9a13-685f355fae16,S,147,3,"Topology, Calculus and Approximation-Vilmos Komornik_147_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_148_problem.png",FALSE,FALSE,,,,7cef19ee-b18c-4f33-892a-c8fca6f9ec3f,P,148,0,"Topology, Calculus and Approximation-Vilmos Komornik_148_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_148_solution_part_1.png",FALSE,FALSE,,,,1f4f1df9-3be8-436d-b899-7a00dc3f6db8,S,148,1,"Topology, Calculus and Approximation-Vilmos Komornik_148_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_148_solution_part_2.png",FALSE,FALSE,,,,83f1b90a-cc93-4b84-8cdd-2d0adbeb8a41,S,148,2,"Topology, Calculus and Approximation-Vilmos Komornik_148_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_149_problem.png",FALSE,FALSE,,,,563e00e7-380b-4fa7-870e-080ee8a53fd8,P,149,0,"Topology, Calculus and Approximation-Vilmos Komornik_149_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_149_solution_part_1.png",FALSE,FALSE,,,,132518ec-983a-42e9-b956-9c6fdd3114a2,S,149,1,"Topology, Calculus and Approximation-Vilmos Komornik_149_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_149_solution_part_2.png",FALSE,FALSE,,,,5cee5de9-d0b2-4379-8c11-77379f8f11b3,S,149,2,"Topology, Calculus and Approximation-Vilmos Komornik_149_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_150_problem.png",FALSE,FALSE,,,,68a6084b-3efd-4853-bc20-22a74130471a,P,150,0,"Topology, Calculus and Approximation-Vilmos Komornik_150_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_150_solution.png",FALSE,FALSE,,,,36229d30-1381-417e-a3f4-1f124f278a73,S,150,0,"Topology, Calculus and Approximation-Vilmos Komornik_150_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_151_problem_part_1.png",FALSE,TRUE,,,,14ba5b8c-846a-4977-8566-df1144351500,P,151,1,"Topology, Calculus and Approximation-Vilmos Komornik_151_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_151_problem_part_2.png",FALSE,TRUE,,,,1b9d63bb-f717-4187-8030-8a43d655ac46,P,151,2,"Topology, Calculus and Approximation-Vilmos Komornik_151_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_151_solution.png",FALSE,TRUE,,,,a5f3f8be-7773-4bbb-9149-e06fca7a8bac,S,151,0,"Topology, Calculus and Approximation-Vilmos Komornik_151_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_152_problem.png",FALSE,FALSE,,,,a8eb0801-6ed1-4ac3-99e5-b06999d5f80a,P,152,0,"Topology, Calculus and Approximation-Vilmos Komornik_152_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_152_solution_part_1.png",FALSE,TRUE,,,,2eea32b2-7423-4c1b-a31e-d7003d5d529a,S,152,1,"Topology, Calculus and Approximation-Vilmos Komornik_152_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_152_solution_part_2.png",FALSE,TRUE,,,,c3dce596-6491-4cba-b32e-f789d2d9b15d,S,152,2,"Topology, Calculus and Approximation-Vilmos Komornik_152_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_problem.png",FALSE,TRUE,,,,9ea49950-2334-4a4f-90dc-d16d789f4e81,P,153,0,"Topology, Calculus and Approximation-Vilmos Komornik_153_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_1.png",FALSE,TRUE,,,,a1fc387f-57b9-4184-8a20-d14028896c5a,S,153,1,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_2.png",FALSE,TRUE,,,,ed28b5e7-0ea5-4f76-ace8-eb7921d3271f,S,153,2,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_3.png",FALSE,TRUE,,,,ba24446a-10d2-4483-860d-b14fa16a8166,S,153,3,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_4.png",FALSE,TRUE,,,,03a9811d-4e18-4e20-8628-5dbe0471c717,S,153,4,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_5.png",FALSE,TRUE,,,,48fd0738-80f5-44d0-8611-9f86277ce69a,S,153,5,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_5.png"
"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_6.png",FALSE,TRUE,,,,487a4bc9-5e44-49f2-a698-50911ea2448f,S,153,6,"Topology, Calculus and Approximation-Vilmos Komornik_153_solution_part_6.png"
"Topology, Calculus and Approximation-Vilmos Komornik_154_problem_part_1.png",FALSE,TRUE,,,,8f4092bb-6f43-47d0-bf8f-325329d17b53,P,154,1,"Topology, Calculus and Approximation-Vilmos Komornik_154_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_154_problem_part_2.png",FALSE,TRUE,,,,b7a30016-db62-4406-82d6-dd97b9d3b41f,P,154,2,"Topology, Calculus and Approximation-Vilmos Komornik_154_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_154_solution.png",FALSE,TRUE,,,,6fec80bf-eb2a-405f-a7cf-10ac9470c27a,S,154,0,"Topology, Calculus and Approximation-Vilmos Komornik_154_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_155_problem.png",FALSE,TRUE,,,,28803529-0c0c-4fee-aaa1-1c34a23c32b2,P,155,0,"Topology, Calculus and Approximation-Vilmos Komornik_155_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_155_solution.png",FALSE,TRUE,,,,f05862af-9ef5-4474-ae50-4a44d521db3c,S,155,0,"Topology, Calculus and Approximation-Vilmos Komornik_155_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_156_problem.png",FALSE,TRUE,,,,39d593e2-cc59-4fb4-bbfb-32050c4fc50c,P,156,0,"Topology, Calculus and Approximation-Vilmos Komornik_156_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_156_solution_part_1.png",FALSE,TRUE,,,,335e2619-72ad-4dd0-adc2-c59ff753c4d8,S,156,1,"Topology, Calculus and Approximation-Vilmos Komornik_156_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_156_solution_part_2.png",FALSE,TRUE,,,,2f45b25d-ca39-4d6f-897b-cc4c5fa7588e,S,156,2,"Topology, Calculus and Approximation-Vilmos Komornik_156_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_1.png",FALSE,FALSE,,,,cb4964a1-4ffa-4eb3-b586-83b6e8f4b470,P,157,1,"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_2.png",FALSE,TRUE,,,,724cf0ca-7544-4c6c-b545-d6cc781e9f3a,P,157,2,"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_3.png",FALSE,TRUE,,,,f887a9bc-2dd6-459c-90b5-751d4da32121,P,157,3,"Topology, Calculus and Approximation-Vilmos Komornik_157_problem_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_157_solution_part_1.png",FALSE,TRUE,,,,558aee8d-d020-4c93-872f-bec9727d2e96,S,157,1,"Topology, Calculus and Approximation-Vilmos Komornik_157_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_157_solution_part_2.png",FALSE,TRUE,,,,07862cd9-a4bd-42cc-888a-1fd9bea294d3,S,157,2,"Topology, Calculus and Approximation-Vilmos Komornik_157_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_158_problem.png",FALSE,TRUE,,,,fcadd53e-8738-4edd-bf69-fb334beae542,P,158,0,"Topology, Calculus and Approximation-Vilmos Komornik_158_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_158_solution.png",FALSE,TRUE,,,,23422127-c1dc-4465-9846-7e1ca61460a6,S,158,0,"Topology, Calculus and Approximation-Vilmos Komornik_158_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_159_problem.png",FALSE,FALSE,,,,1ef4aa99-3fa7-49ef-8073-1a61adf66405,P,159,0,"Topology, Calculus and Approximation-Vilmos Komornik_159_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_159_solution.png",FALSE,FALSE,,,,62449b1b-6e26-4a14-b2ea-057c71eb1082,S,159,0,"Topology, Calculus and Approximation-Vilmos Komornik_159_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_160_problem.png",FALSE,TRUE,,,,eeff14ec-7fe7-49f1-9f6a-cc94c52e9da0,P,160,0,"Topology, Calculus and Approximation-Vilmos Komornik_160_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_160_solution.png",FALSE,TRUE,,,,fc4ddad0-c709-42bd-9d00-906713cc10ee,S,160,0,"Topology, Calculus and Approximation-Vilmos Komornik_160_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_161_problem.png",FALSE,TRUE,,,,519927dc-9710-45ad-ac9f-b3424829e8cb,P,161,0,"Topology, Calculus and Approximation-Vilmos Komornik_161_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_161_solution.png",FALSE,TRUE,,,,9722ff6a-e85f-4b25-b324-fc1fa772d870,S,161,0,"Topology, Calculus and Approximation-Vilmos Komornik_161_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_162_problem_part_1.png",FALSE,TRUE,,,,9ae6537f-9113-4d57-9a98-0492b9c30bc2,P,162,1,"Topology, Calculus and Approximation-Vilmos Komornik_162_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_162_problem_part_2.png",FALSE,TRUE,,,,a4ee6c13-b340-4024-8039-8c64ed251e2c,P,162,2,"Topology, Calculus and Approximation-Vilmos Komornik_162_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_162_solution_part_1.png",FALSE,TRUE,,,,d0a4179a-ba3a-48f5-9227-bd07216d6f34,S,162,1,"Topology, Calculus and Approximation-Vilmos Komornik_162_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_162_solution_part_2.png",FALSE,TRUE,,,,acf33e9a-d72e-4501-80bb-3334fc4ed3f1,S,162,2,"Topology, Calculus and Approximation-Vilmos Komornik_162_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_163_problem_part_1.png",FALSE,FALSE,,,,a479c8fb-70a7-449e-8929-2f36b5066ff9,P,163,1,"Topology, Calculus and Approximation-Vilmos Komornik_163_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_163_problem_part_2.png",FALSE,FALSE,,,,24ae1589-a17e-4029-b1fa-3b72be2a66a2,P,163,2,"Topology, Calculus and Approximation-Vilmos Komornik_163_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_163_solution_part_1.png",FALSE,FALSE,,,,e14e48e5-cd2a-4736-9bcd-310a69d8616c,S,163,1,"Topology, Calculus and Approximation-Vilmos Komornik_163_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_163_solution_part_2.png",FALSE,FALSE,,,,dba7f670-c61e-4e0d-aba5-256cca372b8e,S,163,2,"Topology, Calculus and Approximation-Vilmos Komornik_163_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_164_problem.png",FALSE,FALSE,,,,21dca09a-4eed-4026-a38e-eee8f7c19091,P,164,0,"Topology, Calculus and Approximation-Vilmos Komornik_164_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_164_solution.png",FALSE,FALSE,,,,82e88cee-2079-4de2-9568-b9506539be3e,S,164,0,"Topology, Calculus and Approximation-Vilmos Komornik_164_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_165_problem.png",FALSE,FALSE,,,,18b7e4d5-1010-4657-94e6-cd35f858e94d,P,165,0,"Topology, Calculus and Approximation-Vilmos Komornik_165_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_165_solution.png",FALSE,FALSE,,,,d7af4f89-d3b9-4376-9a8a-8467c2051208,S,165,0,"Topology, Calculus and Approximation-Vilmos Komornik_165_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_166_problem_part_1.png",FALSE,TRUE,,,,1e596925-a6ae-4af3-b75b-518ec8e5a02e,P,166,1,"Topology, Calculus and Approximation-Vilmos Komornik_166_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_166_problem_part_2.png",FALSE,TRUE,,,,ee6960a9-e04e-4f47-b394-e20234266a10,P,166,2,"Topology, Calculus and Approximation-Vilmos Komornik_166_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_166_solution.png",FALSE,TRUE,,,,2e4a7410-27ba-4e7e-aaa8-2f0f9bb0c4cf,S,166,0,"Topology, Calculus and Approximation-Vilmos Komornik_166_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_167_problem.png",FALSE,FALSE,,,,eb206cd3-8254-409e-aafa-e352ed54ee55,P,167,0,"Topology, Calculus and Approximation-Vilmos Komornik_167_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_167_solution.png",FALSE,FALSE,,,,11bc21a0-1ee2-47fe-b412-3cd07f63063f,S,167,0,"Topology, Calculus and Approximation-Vilmos Komornik_167_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_168_problem.png",FALSE,TRUE,,,,855c0dda-9016-4e57-9760-fe9284fcb34e,P,168,0,"Topology, Calculus and Approximation-Vilmos Komornik_168_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_168_solution.png",FALSE,TRUE,,,,ab878d80-a3da-4a04-a7c3-fc70a12311fb,S,168,0,"Topology, Calculus and Approximation-Vilmos Komornik_168_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_169_problem.png",FALSE,TRUE,,,,b3353a8f-151a-4aaf-a7f1-67e933d324ce,P,169,0,"Topology, Calculus and Approximation-Vilmos Komornik_169_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_169_solution.png",FALSE,TRUE,,,,b30c490b-4a45-41ca-be29-f30192078ea4,S,169,0,"Topology, Calculus and Approximation-Vilmos Komornik_169_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_170_problem.png",FALSE,TRUE,,,,e4141ae5-3c63-443f-be6a-a50d84ccb59e,P,170,0,"Topology, Calculus and Approximation-Vilmos Komornik_170_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_1.png",FALSE,TRUE,,,,31733962-b464-4bb7-8544-0bf3a8a5b095,S,170,1,"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_2.png",FALSE,TRUE,,,,e194f14c-aaac-4042-a35b-53165ee04bf9,S,170,2,"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_3.png",FALSE,TRUE,,,,98570fa6-1a33-491c-90dc-09dd36ac1b01,S,170,3,"Topology, Calculus and Approximation-Vilmos Komornik_170_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_171_problem.png",FALSE,TRUE,,,,79afeec8-b9a4-46d6-ad4d-32b47b060f4e,P,171,0,"Topology, Calculus and Approximation-Vilmos Komornik_171_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_171_solution_part_1.png",FALSE,TRUE,,,,b02ba38f-f8f9-4854-87b9-7c6be2eed7e8,S,171,1,"Topology, Calculus and Approximation-Vilmos Komornik_171_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_171_solution_part_2.png",FALSE,TRUE,,,,8e793483-3cd9-4918-b9ce-cd08c9ffed06,S,171,2,"Topology, Calculus and Approximation-Vilmos Komornik_171_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_172_problem.png",FALSE,TRUE,,,,e601f434-5812-46ef-b751-4cde38f36770,P,172,0,"Topology, Calculus and Approximation-Vilmos Komornik_172_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_172_solution.png",FALSE,TRUE,,,,04942769-66d5-4e5f-81e7-efe554bcc321,S,172,0,"Topology, Calculus and Approximation-Vilmos Komornik_172_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_173_problem_part_1.png",FALSE,TRUE,,,,4d82c77f-8f3e-4164-9ac6-704454154b0f,P,173,1,"Topology, Calculus and Approximation-Vilmos Komornik_173_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_173_problem_part_2.png",FALSE,TRUE,,,,788252f4-d4ca-4e80-b4fc-b9e8cf547a68,P,173,2,"Topology, Calculus and Approximation-Vilmos Komornik_173_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_173_solution_part_1.png",FALSE,TRUE,,,,5f361a2c-c996-451e-a4ef-7dba9e661f8e,S,173,1,"Topology, Calculus and Approximation-Vilmos Komornik_173_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_173_solution_part_2.png",FALSE,TRUE,,,,1d83a82c-b290-41a1-80a2-5b538e65e9ad,S,173,2,"Topology, Calculus and Approximation-Vilmos Komornik_173_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_174_problem.png",FALSE,TRUE,,,,1deea504-2ae4-4ddd-98f1-18db2b420bae,P,174,0,"Topology, Calculus and Approximation-Vilmos Komornik_174_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_174_solution_part_1.png",FALSE,TRUE,,,,8b33f0a9-3cbb-47cb-8d6b-6b95b478c617,S,174,1,"Topology, Calculus and Approximation-Vilmos Komornik_174_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_174_solution_part_2.png",FALSE,TRUE,,,,48923949-7f29-444b-9716-11e1657846b1,S,174,2,"Topology, Calculus and Approximation-Vilmos Komornik_174_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_175_problem.png",FALSE,TRUE,,,,bb2c2b81-58a2-49b2-a294-9616eadef327,P,175,0,"Topology, Calculus and Approximation-Vilmos Komornik_175_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_1.png",FALSE,TRUE,,,,fc359150-9f1c-4d1b-8c8f-1dde3e764d5b,S,175,1,"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_2.png",FALSE,TRUE,,,,f941e63f-d8f8-4f62-9f59-996bf93af88f,S,175,2,"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_3.png",FALSE,TRUE,,,,c899d7a4-d780-43b6-aaf7-c5cbbd9c8848,S,175,3,"Topology, Calculus and Approximation-Vilmos Komornik_175_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_176_problem.png",FALSE,TRUE,,,,2b017044-b56a-4b67-bdd6-1693809bcec5,P,176,0,"Topology, Calculus and Approximation-Vilmos Komornik_176_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_1.png",FALSE,TRUE,,,,c80f6aea-4519-43f8-9025-c115778c807d,S,176,1,"Topology, Calculus and Approximation-Vilmos Komornik_176_solution_part_1.png"
